94;424969;81317794;2023-04-04;0;83053;82169;884;0;0;2025-05-05 00:00:00
95;424969;81317794;2023-04-05;0;39497;38941;556;0;0;2025-05-05 00:00:00
96;424969;81317794;2023-04-06;0;62262;61671;591;0;0;2025-05-05 00:00:00
97;424969;81317794;2023-04-10;0;90372;89346;1026;0;0;2025-05-05 00:00:00
98;424969;81317794;2023-04-11;0;70605;69832;773;0;0;2025-05-05 00:00:00
99;424969;81317794;2023-04-12;0;40374;39868;506;0;0;2025-05-05 00:00:00
100;424969;81317794;2023-04-13;0;62086;61412;674;0;0;2025-05-05 00:00:00
101;424969;81317794;2023-04-14;0;74878;73470;1408;0;0;2025-05-05 00:00:00
102;424969;81317794;2023-04-17;0;82817;81895;922;0;0;2025-05-05 00:00:00
103;424969;81317794;2023-04-18;0;75652;74882;770;0;0;2025-05-05 00:00:00
104;424969;81317794;2023-04-19;0;34553;34151;402;0;0;2025-05-05 00:00:00
105;424969;81325886;2023-04-20;0;61868;61107;761;0;0;2025-05-05 00:00:00
106;424969;81325886;2023-04-24;0;89381;88607;774;0;0;2025-05-05 00:00:00
107;424969;81325886;2023-04-25;0;66093;65119;974;0;0;2025-05-05 00:00:00
108;424969;81317794;2023-04-26;0;42291;41767;524;0;0;2025-05-05 00:00:00
109;424969;81325886;2023-04-27;0;62384;61797;587;0;0;2025-05-05 00:00:00
110;424969;81325886;2023-04-28;0;67542;66494;1048;0;0;2025-05-05 00:00:00
111;424969;81325886;2023-05-02;0;93374;93374;0;0;0;2025-05-05 00:00:00
112;424969;81325886;2023-05-03;0;54155;52477;1678;0;0;2025-05-05 00:00:00
113;424969;81325886;2023-05-04;0;66104;65635;469;0;0;2025-05-05 00:00:00
114;424969;81325886;2023-05-05;0;62282;61368;914;0;0;2025-05-05 00:00:00
115;424969;81325886;2023-05-08;0;95426;95426;0;0;0;2025-05-05 00:00:00
116;424969;81325886;2023-05-09;0;88274;86884;1390;0;0;2025-05-05 00:00:00
117;424969;81325886;2023-05-10;0;46633;45737;896;0;0;2025-05-05 00:00:00
118;424969;81325886;2023-05-11;0;61312;60672;640;0;0;2025-05-05 00:00:00
119;424969;81317794;2023-05-12;0;68761;67982;779;0;0;2025-05-05 00:00:00
120;424969;81317794;2023-05-15;0;81693;80748;945;0;0;2025-05-05 00:00:00
121;424969;81317794;2023-05-16;0;74375;73677;698;0;0;2025-05-05 00:00:00
122;424969;81317794;2023-05-17;0;51526;50932;594;0;0;2025-05-05 00:00:00
123;424969;81317794;2023-05-18;0;75984;75187;797;0;0;2025-05-05 00:00:00
124;424969;81317794;2023-05-19;0;68725;67900;825;0;0;2025-05-05 00:00:00
125;424969;81317794;2023-05-22;0;87343;86593;750;0;0;2025-05-05 00:00:00
126;424969;81317794;2023-05-23;0;75218;24287;615;0;50316;2025-05-05 00:00:00
127;424969;81317794;2023-05-24;50316;48263;98087;492;0;0;2025-05-05 00:00:00
128;424969;81317794;2023-05-25;0;71342;70747;595;0;0;2025-05-05 00:00:00
129;424969;81317794;2023-05-26;0;69065;68374;691;0;0;2025-05-05 00:00:00
130;424969;81317794;2023-05-29;0;73484;72693;791;0;0;2025-05-05 00:00:00
131;424969;81317794;2023-05-30;0;76179;75240;939;0;0;2025-05-05 00:00:00
132;424969;81317794;2023-05-31;0;56001;55386;615;0;0;2025-05-05 00:00:00
133;424969;81317794;2023-06-01;0;81053;80256;797;0;0;2025-05-05 00:00:00
134;424969;81317794;2023-06-02;0;51288;50734;554;0;0;2025-05-05 00:00:00
135;424969;81317794;2023-06-05;0;117197;117197;0;0;0;2025-05-05 00:00:00
136;424969;81317794;2023-06-06;0;79315;77210;2105;0;0;2025-05-05 00:00:00
137;424969;81317794;2023-06-07;0;19983;19771;212;0;0;2025-05-05 00:00:00
138;424969;81317794;2023-06-09;0;63861;63167;694;0;0;2025-05-05 00:00:00
139;424969;81317794;2023-06-12;0;113328;113328;0;0;0;2025-05-05 00:00:00
140;424969;81317794;2023-06-13;0;76543;74623;1920;0;0;2025-05-05 00:00:00
141;424969;81317794;2023-06-14;0;30858;30470;388;0;0;2025-05-05 00:00:00
142;424969;81317794;2023-06-15;0;51673;51125;548;0;0;2025-05-05 00:00:00
143;424969;81317794;2023-06-16;0;105077;103858;1219;0;0;2025-05-05 00:00:00
144;424969;81317794;2023-06-19;0;86944;85757;1187;0;0;2025-05-05 00:00:00
145;424969;81317794;2023-06-20;0;90912;89725;1187;0;0;2025-05-05 00:00:00
146;424969;81317794;2023-06-21;0;26844;26617;227;0;0;2025-05-05 00:00:00
147;424969;81317794;2023-06-22;0;74187;73285;902;0;0;2025-05-05 00:00:00
148;424969;81317794;2023-06-23;0;56357;55668;689;0;0;2025-05-05 00:00:00
149;424969;81317794;2023-06-26;0;97188;96150;1038;0;0;2025-05-05 00:00:00
150;424969;81317794;2023-06-27;0;88413;87633;780;0;0;2025-05-05 00:00:00
151;424969;81317794;2023-06-28;0;37791;37340;451;0;0;2025-05-05 00:00:00
152;424969;81317794;2023-06-29;0;48905;48361;544;0;0;2025-05-05 00:00:00
153;424969;81317794;2023-06-30;0;98231;97118;1113;0;0;2025-05-05 00:00:00
154;424969;81317794;2023-07-03;0;81668;80887;781;0;0;2025-05-05 00:00:00
155;424969;81317794;2023-07-04;0;58112;57565;547;0;0;2025-05-05 00:00:00
156;424969;81317794;2023-07-05;0;62964;62369;595;0;0;2025-05-05 00:00:00
157;424969;81317794;2023-07-06;0;69664;68937;727;0;0;2025-05-05 00:00:00
158;424969;81317794;2023-07-07;0;62499;61919;580;0;0;2025-05-05 00:00:00
159;424969;81317794;2023-07-10;0;96416;95395;1021;0;0;2025-05-05 00:00:00
160;424969;81317794;2023-07-11;0;68274;67600;674;0;0;2025-05-05 00:00:00
161;424969;81317794;2023-07-12;0;50975;50467;508;0;0;2025-05-05 00:00:00
162;424969;81317794;2023-07-13;0;68201;67592;609;0;0;2025-05-05 00:00:00
163;424969;81317794;2023-07-14;0;68324;67789;535;0;0;2025-05-05 00:00:00
164;424969;81317794;2023-07-17;0;84634;83730;904;0;0;2025-05-05 00:00:00
165;424969;81317794;2023-07-18;0;76491;75709;782;0;0;2025-05-05 00:00:00
166;424969;81317794;2023-07-19;0;31461;31100;361;0;0;2025-05-05 00:00:00
167;424969;81317794;2023-07-20;0;49683;49241;442;0;0;2025-05-05 00:00:00
168;424969;81317794;2023-07-21;0;71051;70471;580;0;0;2025-05-05 00:00:00
169;424969;81317794;2023-07-24;0;98278;98227;51;0;0;2025-05-05 00:00:00
170;424969;81317794;2023-07-25;0;69659;68232;1427;0;0;2025-05-05 00:00:00
171;424969;81317794;2023-07-26;0;28143;27870;273;0;0;2025-05-05 00:00:00
172;424969;81317794;2023-07-27;0;50441;49958;483;0;0;2025-05-05 00:00:00
173;424969;81317794;2023-07-28;0;77696;76993;703;0;0;2025-05-05 00:00:00
174;424969;81317794;2023-07-31;0;101236;100243;993;0;0;2025-05-05 00:00:00
175;424969;81317794;2023-08-01;0;58015;57194;821;0;0;2025-05-05 00:00:00
176;424969;81317794;2023-08-02;0;39525;39191;334;0;0;2025-05-05 00:00:00
177;424969;81317794;2023-08-03;0;65421;64407;1014;0;0;2025-05-05 00:00:00
178;424969;81317794;2023-08-04;0;64920;64267;653;0;0;2025-05-05 00:00:00
179;424969;81317794;2023-08-07;0;77896;77121;775;0;0;2025-05-05 00:00:00
180;424969;81317794;2023-08-08;0;86075;85233;842;0;0;2025-05-05 00:00:00
181;424969;81317794;2023-08-09;0;27312;27023;289;0;0;2025-05-05 00:00:00
182;424969;81317794;2023-08-10;0;80843;79835;1008;0;0;2025-05-05 00:00:00
183;424969;81317794;2023-08-11;0;57461;56944;517;0;0;2025-05-05 00:00:00
184;424969;81317794;2023-08-14;0;82616;81789;827;0;0;2025-05-05 00:00:00
185;424969;81317794;2023-08-15;0;72474;71664;810;0;0;2025-05-05 00:00:00
186;424969;81317794;2023-08-16;0;43485;43013;472;0;0;2025-05-05 00:00:00
187;424969;81317794;2023-08-17;0;58306;57737;569;0;0;2025-05-05 00:00:00
188;424969;81317794;2023-08-18;0;58641;58176;465;0;0;2025-05-05 00:00:00
189;424969;81317794;2023-08-21;0;59813;59281;532;0;0;2025-05-05 00:00:00
190;424969;81317794;2023-08-22;0;93494;92570;924;0;0;2025-05-05 00:00:00
191;424969;81317794;2023-08-23;0;48313;47833;480;0;0;2025-05-05 00:00:00
192;424969;81317794;2023-08-24;0;70533;69676;857;0;0;2025-05-05 00:00:00
193;424969;81317794;2023-08-25;0;81368;80617;751;0;0;2025-05-05 00:00:00
194;424969;81317794;2023-08-28;0;82342;81666;676;0;0;2025-05-05 00:00:00
195;424969;81317794;2023-08-29;0;79650;78900;750;0;0;2025-05-05 00:00:00
196;424969;81317794;2023-08-30;0;49672;49272;400;0;0;2025-05-05 00:00:00
197;424969;81317794;2023-08-31;0;67273;66670;603;0;0;2025-05-05 00:00:00
198;424969;81325886;2023-09-01;0;73723;73038;685;0;0;2025-05-05 00:00:00
199;424969;81317794;2023-09-04;0;84296;83129;1167;0;0;2025-05-05 00:00:00
200;424969;81317794;2023-09-05;0;79756;79010;746;0;0;2025-05-05 00:00:00
201;424969;81317794;2023-09-06;0;31990;31626;364;0;0;2025-05-05 00:00:00
202;424969;81317794;2023-09-08;0;87699;86761;938;0;0;2025-05-05 00:00:00
203;424969;81325886;2023-09-11;0;84662;83767;895;0;0;2025-05-05 00:00:00
204;424969;81317794;2023-09-12;0;61464;60789;675;0;0;2025-05-05 00:00:00
205;424969;81317794;2023-09-13;0;45126;44614;512;0;0;2025-05-05 00:00:00
206;424969;81317794;2023-09-14;0;69203;68514;689;0;0;2025-05-05 00:00:00
207;424969;81317794;2023-09-15;0;67430;66859;571;0;0;2025-05-05 00:00:00
208;424969;81317794;2023-09-18;0;82805;82006;799;0;0;2025-05-05 00:00:00
209;424969;81317794;2023-09-19;0;79897;79217;680;0;0;2025-05-05 00:00:00
210;424969;81317794;2023-09-20;0;39292;38776;516;0;0;2025-05-05 00:00:00
211;424969;81317794;2023-09-21;0;56693;56081;612;0;0;2025-05-05 00:00:00
212;424969;81317794;2023-09-22;0;72902;72283;619;0;0;2025-05-05 00:00:00
213;424969;81317794;2023-09-25;0;92426;91232;1194;0;0;2025-05-05 00:00:00
214;424969;81317794;2023-09-26;0;80629;79745;884;0;0;2025-05-05 00:00:00
215;424969;81317794;2023-09-27;0;44444;44145;299;0;0;2025-05-05 00:00:00
216;424969;81317794;2023-09-28;0;72487;71941;546;0;0;2025-05-05 00:00:00
217;424969;81317794;2023-09-29;0;69745;69073;672;0;0;2025-05-05 00:00:00
218;424969;81317794;2023-10-02;0;90786;89994;792;0;0;2025-05-05 00:00:00
219;424969;81317794;2023-10-03;0;85072;84364;708;0;0;2025-05-05 00:00:00
220;424969;81317794;2023-10-04;0;41118;40513;605;0;0;2025-05-05 00:00:00
221;424969;81317794;2023-10-05;0;62892;62266;626;0;0;2025-05-05 00:00:00
222;424969;81317794;2023-10-06;0;66851;66163;688;0;0;2025-05-05 00:00:00
223;424969;81317794;2023-10-09;0;75035;74255;780;0;0;2025-05-05 00:00:00
224;424969;81317794;2023-10-10;0;79041;78138;903;0;0;2025-05-05 00:00:00
225;424969;81317794;2023-10-11;0;39275;38942;333;0;0;2025-05-05 00:00:00
226;424969;81317794;2023-10-13;0;45557;45123;434;0;0;2025-05-05 00:00:00
227;424969;81317794;2023-10-16;0;96948;96948;0;0;0;2025-05-05 00:00:00
228;424969;81325886;2023-10-17;0;47287;45597;1690;0;0;2025-05-05 00:00:00
229;424969;81317794;2023-10-18;0;76519;75343;1176;0;0;2025-05-05 00:00:00
230;424969;81317794;2023-10-19;0;67950;67204;746;0;0;2025-05-05 00:00:00
231;424969;81325886;2023-10-20;0;71647;70842;805;0;0;2025-05-05 00:00:00
232;424969;81317794;2023-10-23;0;85873;85005;868;0;0;2025-05-05 00:00:00
233;424969;81317794;2023-10-24;0;83089;82154;935;0;0;2025-05-05 00:00:00
234;424969;81317794;2023-10-25;0;10988;10820;168;0;0;2025-05-05 00:00:00
235;424969;81317794;2023-10-27;0;89084;88212;872;0;0;2025-05-05 00:00:00
236;424969;81317794;2023-10-30;0;69113;67926;1187;0;0;2025-05-05 00:00:00
237;424969;81317794;2023-10-31;0;84188;83364;824;0;0;2025-05-05 00:00:00
238;424969;81317794;2023-11-01;0;22565;22255;310;0;0;2025-05-05 00:00:00
239;424969;81317794;2023-11-03;0;103040;102016;1024;0;0;2025-05-05 00:00:00
240;424969;81317794;2023-11-06;0;77190;76341;849;0;0;2025-05-05 00:00:00
241;424969;81317794;2023-11-07;0;48114;47321;793;0;0;2025-05-05 00:00:00
242;424969;81317794;2023-11-08;0;73399;72707;692;0;0;2025-05-05 00:00:00
243;424969;81317794;2023-11-09;0;40958;40587;371;0;0;2025-05-05 00:00:00
244;424969;81325886;2023-11-10;0;84623;84059;564;0;0;2025-05-05 00:00:00
245;424969;81325886;2023-11-13;0;98975;97871;1104;0;0;2025-05-05 00:00:00
246;424969;81325886;2023-11-14;0;85564;84756;808;0;0;2025-05-05 00:00:00
247;424969;81317794;2023-11-16;0;66398;65583;815;0;0;2025-05-05 00:00:00
248;424969;81325886;2023-11-17;0;58618;57928;690;0;0;2025-05-05 00:00:00
249;424969;81317794;2023-11-20;0;55020;54378;642;0;0;2025-05-05 00:00:00
250;424969;81317794;2023-11-21;0;57195;56592;603;0;0;2025-05-05 00:00:00
251;424969;81317794;2023-11-22;0;77681;76946;735;0;0;2025-05-05 00:00:00
252;424969;81317794;2023-11-23;0;33022;32657;365;0;0;2025-05-05 00:00:00
253;424969;81317794;2023-11-24;0;92334;91550;784;0;0;2025-05-05 00:00:00
254;424969;81317794;2023-11-27;0;77557;76761;796;0;0;2025-05-05 00:00:00
255;424969;81317794;2023-11-28;0;101130;100061;1069;0;0;2025-05-05 00:00:00
256;424969;81317794;2023-11-29;0;39002;38598;404;0;0;2025-05-05 00:00:00
257;424969;81317794;2023-12-01;0;108932;91751;932;0;16249;2025-05-05 00:00:00
258;424969;81317794;2023-12-04;16249;94315;100945;619;0;9000;2025-05-05 00:00:00
259;424969;81325886;2023-12-05;9000;76130;84195;935;0;0;2025-05-05 00:00:00
260;424969;81325886;2023-12-06;0;61105;60616;489;0;0;2025-05-05 00:00:00
261;424969;81317794;2023-12-07;0;55957;55353;604;0;0;2025-05-05 00:00:00
262;424969;81317794;2023-12-08;0;66051;65504;547;0;0;2025-05-05 00:00:00
263;424969;81317794;2023-12-11;0;57007;56549;458;0;0;2025-05-05 00:00:00
264;424969;81317794;2023-12-12;0;39668;39373;295;0;0;2025-05-05 00:00:00
265;424969;81317794;2023-12-13;0;90951;90326;625;0;0;2025-05-05 00:00:00
266;424969;81317794;2023-12-14;0;65146;64676;470;0;0;2025-05-05 00:00:00
267;424969;81317794;2023-12-15;0;70402;69769;633;0;0;2025-05-05 00:00:00
268;424969;81317794;2023-12-18;0;72795;72171;624;0;0;2025-05-05 00:00:00
269;424969;81317794;2023-12-19;0;40244;39987;257;0;0;2025-05-05 00:00:00
270;424969;81317794;2023-12-20;0;91826;90903;923;0;0;2025-05-05 00:00:00
271;424969;81317794;2023-12-22;0;56690;56170;520;0;0;2025-05-05 00:00:00
272;424969;81317794;2023-12-26;0;90153;89168;985;0;0;2025-05-05 00:00:00
273;424969;81317794;2023-12-27;0;84453;83457;996;0;0;2025-05-05 00:00:00
274;424969;81317794;2023-12-28;0;28943;28671;272;0;0;2025-05-05 00:00:00
275;424969;81325886;2023-12-29;0;53398;52791;607;0;0;2025-05-05 00:00:00
276;424969;81325886;2024-01-02;0;66658;66187;471;0;0;2025-05-05 00:00:00
277;424969;81325886;2024-01-03;0;86827;86098;729;0;0;2025-05-05 00:00:00
278;424969;81325886;2024-01-04;0;28864;28438;426;0;0;2025-05-05 00:00:00
279;424969;81325886;2024-01-05;0;42096;41593;503;0;0;2025-05-05 00:00:00
280;424969;81325886;2024-01-08;0;87779;86974;805;0;0;2025-05-05 00:00:00
281;424969;81325886;2024-01-09;0;33758;33407;351;0;0;2025-05-05 00:00:00
282;424969;81325886;2024-01-10;0;68120;67335;785;0;0;2025-05-05 00:00:00
283;424969;81325886;2024-01-11;0;65126;64508;618;0;0;2025-05-05 00:00:00
284;424969;81325886;2024-01-12;0;62293;61491;802;0;0;2025-05-05 00:00:00
285;424969;81325886;2024-01-15;0;57147;56254;893;0;0;2025-05-05 00:00:00
286;424969;81325886;2024-01-16;0;85091;83894;1197;0;0;2025-05-05 00:00:00
287;424969;81325886;2024-01-17;0;36237;35771;466;0;0;2025-05-05 00:00:00
288;424969;81325886;2024-01-18;0;38197;37707;490;0;0;2025-05-05 00:00:00
289;424969;81325886;2024-01-19;0;56656;56069;587;0;0;2025-05-05 00:00:00
290;424969;81325886;2024-01-22;0;98148;96911;1237;0;0;2025-05-05 00:00:00
291;424969;81325886;2024-01-23;0;79245;78160;1085;0;0;2025-05-05 00:00:00
292;424969;81325886;2024-01-24;0;24199;24001;198;0;0;2025-05-05 00:00:00
293;424969;81325886;2024-01-25;0;80582;79942;640;0;0;2025-05-05 00:00:00
294;424969;81325886;2024-01-26;0;35771;35517;254;0;0;2025-05-05 00:00:00
295;424969;81325886;2024-01-29;0;101073;100210;863;0;0;2025-05-05 00:00:00
296;424969;81325886;2024-01-30;0;62164;61497;667;0;0;2025-05-05 00:00:00
297;424969;81325886;2024-01-31;0;57838;57235;603;0;0;2025-05-05 00:00:00
298;424969;81325886;2024-02-02;0;76760;76150;610;0;0;2025-05-05 00:00:00
299;424969;81325886;2024-02-05;0;103974;102889;1085;0;0;2025-05-05 00:00:00
300;424969;81325886;2024-02-06;0;66582;66159;423;0;0;2025-05-05 00:00:00
301;424969;81325886;2024-02-07;0;47915;47442;473;0;0;2025-05-05 00:00:00
302;424969;81325886;2024-02-08;0;50098;49742;356;0;0;2025-05-05 00:00:00
303;424969;81325886;2024-02-09;0;77367;76622;745;0;0;2025-05-05 00:00:00
304;424969;81325886;2024-02-14;0;115366;65866;0;0;49500;2025-05-05 00:00:00
305;424969;81325886;2024-02-15;49500;78228;126432;1296;0;0;2025-05-05 00:00:00
306;424969;81325886;2024-02-16;0;50567;50206;361;0;0;2025-05-05 00:00:00
307;424969;81325886;2024-02-19;0;69100;68296;804;0;0;2025-05-05 00:00:00
308;424969;81325886;2024-02-20;0;79197;78545;652;0;0;2025-05-05 00:00:00
309;424969;81325886;2024-02-21;0;19393;19202;191;0;0;2025-05-05 00:00:00
310;424969;81325886;2024-02-22;0;73644;73121;523;0;0;2025-05-05 00:00:00
311;424969;81325886;2024-02-23;0;59815;59437;378;0;0;2025-05-05 00:00:00
312;424969;81325886;2024-02-26;0;88235;87205;1030;0;0;2025-05-05 00:00:00
313;424969;81325886;2024-02-27;0;101986;101050;936;0;0;2025-05-05 00:00:00
314;424969;81325886;2024-02-28;0;50732;50324;408;0;0;2025-05-05 00:00:00
315;424969;81325886;2024-02-29;0;60735;60281;454;0;0;2025-05-05 00:00:00
316;424969;81325886;2024-03-01;0;71761;71333;428;0;0;2025-05-05 00:00:00
317;424969;81325886;2024-03-04;0;89163;88576;587;0;0;2025-05-05 00:00:00
318;424969;81325886;2024-03-05;0;85064;84326;738;0;0;2025-05-05 00:00:00
319;424969;81325886;2024-03-06;0;55088;54626;462;0;0;2025-05-05 00:00:00
320;424969;81325886;2024-03-07;0;65994;65491;503;0;0;2025-05-05 00:00:00
321;424969;81325886;2024-03-08;0;54341;53665;676;0;0;2025-05-05 00:00:00
322;424969;81325886;2024-03-11;0;82990;82211;779;0;0;2025-05-05 00:00:00
323;424969;81325886;2024-03-12;0;92859;92047;812;0;0;2025-05-05 00:00:00
324;424969;81325886;2024-03-13;0;42308;41904;404;0;0;2025-05-05 00:00:00
325;424969;81325886;2024-03-14;0;66451;65829;622;0;0;2025-05-05 00:00:00
326;424969;81325886;2024-03-15;0;55610;54966;644;0;0;2025-05-05 00:00:00
327;424969;81325886;2024-03-18;0;95953;95121;832;0;0;2025-05-05 00:00:00
328;424969;81325886;2024-03-19;0;78018;77428;590;0;0;2025-05-05 00:00:00
329;424969;81325886;2024-03-20;0;47994;47456;538;0;0;2025-05-05 00:00:00
330;424969;81325886;2024-03-21;0;78068;77265;803;0;0;2025-05-05 00:00:00
331;424969;81325886;2024-03-22;0;59020;58394;626;0;0;2025-05-05 00:00:00
332;424969;81325886;2024-03-25;0;89811;89175;636;0;0;2025-05-05 00:00:00
333;424969;81325886;2024-03-26;0;87879;87100;779;0;0;2025-05-05 00:00:00
334;424969;81325886;2024-03-27;0;32295;31863;432;0;0;2025-05-05 00:00:00
335;424969;81325886;2024-03-28;0;54498;53878;620;0;0;2025-05-05 00:00:00
336;424969;81325886;2024-04-01;0;86284;85353;931;0;0;2025-05-05 00:00:00
337;424969;81325886;2024-04-02;0;78906;78382;524;0;0;2025-05-05 00:00:00
338;424969;81325886;2024-04-03;0;31784;31408;376;0;0;2025-05-05 00:00:00
339;424969;81325886;2024-04-04;0;74558;74057;501;0;0;2025-05-05 00:00:00
340;424969;81325886;2024-04-05;0;48986;48514;472;0;0;2025-05-05 00:00:00
341;424969;81325886;2024-04-08;0;102093;101211;882;0;0;2025-05-05 00:00:00
342;424969;81325886;2024-04-09;0;88422;87686;736;0;0;2025-05-05 00:00:00
343;424969;81325886;2024-04-10;0;34239;34003;236;0;0;2025-05-05 00:00:00
344;424969;81325886;2024-04-11;0;66073;65450;623;0;0;2025-05-05 00:00:00
345;424969;81325886;2024-04-12;0;65968;65424;544;0;0;2025-05-05 00:00:00
346;424969;81325886;2024-04-15;0;73664;73028;636;0;0;2025-05-05 00:00:00
347;424969;81325886;2024-04-16;0;105742;104944;798;0;0;2025-05-05 00:00:00
348;424969;81325886;2024-04-17;0;36197;35859;338;0;0;2025-05-05 00:00:00
349;424969;81325886;2024-04-18;0;59248;58650;598;0;0;2025-05-05 00:00:00
350;424969;81325886;2024-04-19;0;44552;44176;376;0;0;2025-05-05 00:00:00
351;424969;81325886;2024-04-22;0;95311;94246;1065;0;0;2025-05-05 00:00:00
352;424969;81325886;2024-04-23;0;91027;90273;754;0;0;2025-05-05 00:00:00
353;424969;81325886;2024-04-24;0;30961;30288;673;0;0;2025-05-05 00:00:00
